location,date,variant,num_sequences,perc_sequences,num_sequences_total
South Africa,2021-02-22,B.1.160,0,0.0,296
South Africa,2021-02-22,B.1.177,0,0.0,296
South Africa,2021-02-22,B.1.221,0,0.0,296
South Africa,2021-02-22,B.1.258,0,0.0,296
South Africa,2021-02-22,B.1.367,0,0.0,296
South Africa,2021-02-22,B.1.620,0,0.0,296
South Africa,2021-02-22,Beta,287,96.96,296
South Africa,2021-02-22,Delta,0,0.0,296
South Africa,2021-02-22,Epsilon,0,0.0,296
South Africa,2021-02-22,Eta,0,0.0,296
South Africa,2021-02-22,Gamma,0,0.0,296
South Africa,2021-02-22,Iota,0,0.0,296
South Africa,2021-02-22,Kappa,0,0.0,296
South Africa,2021-02-22,Lambda,0,0.0,296
South Africa,2021-02-22,Mu,0,0.0,296
South Africa,2021-02-22,Omicron,0,0.0,296
South Africa,2021-02-22,S:677H.Robin1,0,0.0,296
South Africa,2021-02-22,S:677P.Pelican,0,0.0,296
South Africa,2021-02-22,others,6,2.03,296
South Africa,2021-02-22,non_who,6,2.03,296
South Africa,2021-03-08,Alpha,3,1.33,225
South Africa,2021-03-08,B.1.1.277,0,0.0,225
South Africa,2021-03-08,B.1.1.302,0,0.0,225
South Africa,2021-03-08,B.1.1.519,0,0.0,225
South Africa,2021-03-08,B.1.160,0,0.0,225
South Africa,2021-03-08,B.1.177,0,0.0,225
South Africa,2021-03-08,B.1.221,0,0.0,225
South Africa,2021-03-08,B.1.258,0,0.0,225
South Africa,2021-03-08,B.1.367,0,0.0,225
South Africa,2021-03-08,B.1.620,0,0.0,225
South Africa,2021-03-08,Beta,217,96.44,225
South Africa,2021-03-08,Delta,0,0.0,225
South Africa,2021-03-08,Epsilon,0,0.0,225
South Africa,2021-03-08,Eta,0,0.0,225
South Africa,2021-03-08,Gamma,0,0.0,225
South Africa,2021-03-08,Iota,0,0.0,225
South Africa,2021-03-08,Kappa,0,0.0,225
South Africa,2021-03-08,Lambda,0,0.0,225
South Africa,2021-03-08,Mu,0,0.0,225
South Africa,2021-03-08,Omicron,0,0.0,225
South Africa,2021-03-08,S:677H.Robin1,0,0.0,225
South Africa,2021-03-08,S:677P.Pelican,0,0.0,225
South Africa,2021-03-08,others,5,2.23,225
South Africa,2021-03-08,non_who,5,2.23,225
South Africa,2021-03-22,Alpha,10,2.23,448
South Africa,2021-03-22,B.1.1.277,0,0.0,448
South Africa,2021-03-22,B.1.1.302,0,0.0,448
South Africa,2021-03-22,B.1.1.519,0,0.0,448
South Africa,2021-03-22,B.1.160,0,0.0,448
South Africa,2021-03-22,B.1.177,0,0.0,448
South Africa,2021-03-22,B.1.221,0,0.0,448
South Africa,2021-03-22,B.1.258,0,0.0,448
South Africa,2021-03-22,B.1.367,0,0.0,448
South Africa,2021-03-22,B.1.620,0,0.0,448
South Africa,2021-03-22,Beta,393,87.72,448
South Africa,2021-03-22,Delta,24,5.36,448
South Africa,2021-03-22,Epsilon,0,0.0,448
South Africa,2021-03-22,Eta,1,0.22,448
South Africa,2021-03-22,Gamma,0,0.0,448
South Africa,2021-03-22,Iota,0,0.0,448
South Africa,2021-03-22,Kappa,0,0.0,448
South Africa,2021-03-22,Lambda,0,0.0,448
South Africa,2021-03-22,Mu,0,0.0,448
South Africa,2021-03-22,Omicron,0,0.0,448
South Africa,2021-03-22,S:677H.Robin1,0,0.0,448
South Africa,2021-03-22,S:677P.Pelican,0,0.0,448
South Africa,2021-03-22,others,20,4.47,448
South Africa,2021-03-22,non_who,20,4.47,448
South Africa,2021-04-05,Alpha,7,2.16,324
South Africa,2021-04-05,B.1.1.277,0,0.0,324
South Africa,2021-04-05,B.1.1.302,0,0.0,324
South Africa,2021-04-05,B.1.1.519,0,0.0,324
South Africa,2021-04-05,B.1.160,0,0.0,324
South Africa,2021-04-05,B.1.177,0,0.0,324
South Africa,2021-04-05,B.1.221,0,0.0,324
South Africa,2021-04-05,B.1.258,0,0.0,324
South Africa,2021-04-05,B.1.367,0,0.0,324
South Africa,2021-04-05,B.1.620,0,0.0,324
South Africa,2021-04-05,Beta,276,85.19,324
South Africa,2021-04-05,Delta,21,6.48,324
South Africa,2021-04-05,Epsilon,0,0.0,324
South Africa,2021-04-05,Eta,0,0.0,324
South Africa,2021-04-05,Gamma,0,0.0,324
South Africa,2021-04-05,Iota,0,0.0,324
South Africa,2021-04-05,Kappa,0,0.0,324
South Africa,2021-04-05,Lambda,0,0.0,324
South Africa,2021-04-05,Mu,0,0.0,324
South Africa,2021-04-05,Omicron,0,0.0,324
South Africa,2021-04-05,S:677H.Robin1,0,0.0,324
South Africa,2021-04-05,S:677P.Pelican,0,0.0,324
South Africa,2021-04-05,others,20,6.17,324
South Africa,2021-04-05,non_who,20,6.17,324
South Africa,2021-04-19,Alpha,3,1.2,250
South Africa,2021-04-19,B.1.1.277,0,0.0,250
South Africa,2021-04-19,B.1.1.302,0,0.0,250
South Africa,2021-04-19,B.1.1.519,0,0.0,250
South Africa,2021-04-19,B.1.160,0,0.0,250
South Africa,2021-04-19,B.1.177,0,0.0,250
South Africa,2021-04-19,B.1.221,0,0.0,250
South Africa,2021-04-19,B.1.258,0,0.0,250
South Africa,2021-04-19,B.1.367,0,0.0,250
South Africa,2021-04-19,B.1.620,0,0.0,250
South Africa,2021-04-19,Beta,220,88.0,250
South Africa,2021-04-19,Delta,8,3.2,250
South Africa,2021-04-19,Epsilon,0,0.0,250
South Africa,2021-04-19,Eta,1,0.4,250
South Africa,2021-04-19,Gamma,0,0.0,250
South Africa,2021-04-19,Iota,0,0.0,250
South Africa,2021-04-19,Kappa,0,0.0,250
South Africa,2021-04-19,Lambda,0,0.0,250
South Africa,2021-04-19,Mu,0,0.0,250
South Africa,2021-04-19,Omicron,0,0.0,250
South Africa,2021-04-19,S:677H.Robin1,0,0.0,250
South Africa,2021-04-19,S:677P.Pelican,0,0.0,250
South Africa,2021-04-19,others,18,7.2,250
South Africa,2021-04-19,non_who,18,7.2,250
South Africa,2021-05-03,Alpha,18,4.62,390
South Africa,2021-05-03,B.1.1.277,0,0.0,390
South Africa,2021-05-03,B.1.1.302,0,0.0,390
South Africa,2021-05-03,B.1.1.519,0,0.0,390
South Africa,2021-05-03,B.1.160,0,0.0,390
South Africa,2021-05-03,B.1.177,0,0.0,390
South Africa,2021-05-03,B.1.221,0,0.0,390
South Africa,2021-05-03,B.1.258,0,0.0,390
South Africa,2021-05-03,B.1.367,0,0.0,390
South Africa,2021-05-03,B.1.620,0,0.0,390
South Africa,2021-05-03,Beta,331,84.87,390
South Africa,2021-05-03,Delta,7,1.79,390
South Africa,2021-05-03,Epsilon,0,0.0,390
South Africa,2021-05-03,Eta,0,0.0,390
South Africa,2021-05-03,Gamma,0,0.0,390
South Africa,2021-05-03,Iota,0,0.0,390
South Africa,2021-05-03,Kappa,1,0.26,390
South Africa,2021-05-03,Lambda,0,0.0,390
South Africa,2021-05-03,Mu,0,0.0,390
South Africa,2021-05-03,Omicron,0,0.0,390
South Africa,2021-05-03,S:677H.Robin1,0,0.0,390
South Africa,2021-05-03,S:677P.Pelican,0,0.0,390
South Africa,2021-05-03,others,33,8.46,390
South Africa,2021-05-03,non_who,33,8.46,390
South Africa,2021-05-17,Alpha,25,4.59,545
South Africa,2021-05-17,B.1.1.277,0,0.0,545
South Africa,2021-05-17,B.1.1.302,0,0.0,545
South Africa,2021-05-17,B.1.1.519,0,0.0,545
South Africa,2021-05-17,B.1.160,0,0.0,545
South Africa,2021-05-17,B.1.177,0,0.0,545
South Africa,2021-05-17,B.1.221,0,0.0,545
South Africa,2021-05-17,B.1.258,0,0.0,545
South Africa,2021-05-17,B.1.367,0,0.0,545
South Africa,2021-05-17,B.1.620,0,0.0,545
South Africa,2021-05-17,Beta,405,74.31,545
South Africa,2021-05-17,Delta,46,8.44,545
South Africa,2021-05-17,Epsilon,0,0.0,545
South Africa,2021-05-17,Eta,6,1.1,545
South Africa,2021-05-17,Gamma,0,0.0,545
South Africa,2021-05-17,Iota,0,0.0,545
South Africa,2021-05-17,Kappa,0,0.0,545
South Africa,2021-05-17,Lambda,0,0.0,545
South Africa,2021-05-17,Mu,0,0.0,545
South Africa,2021-05-17,Omicron,0,0.0,545
South Africa,2021-05-17,S:677H.Robin1,0,0.0,545
South Africa,2021-05-17,S:677P.Pelican,0,0.0,545
South Africa,2021-05-17,others,63,11.56,545
South Africa,2021-05-17,non_who,63,11.56,545
South Africa,2021-05-31,Alpha,46,7.12,646
South Africa,2021-05-31,B.1.1.277,0,0.0,646
South Africa,2021-05-31,B.1.1.302,0,0.0,646
South Africa,2021-05-31,B.1.1.519,0,0.0,646
South Africa,2021-05-31,B.1.160,0,0.0,646
South Africa,2021-05-31,B.1.177,0,0.0,646
South Africa,2021-05-31,B.1.221,0,0.0,646
South Africa,2021-05-31,B.1.258,0,0.0,646
South Africa,2021-05-31,B.1.367,0,0.0,646
South Africa,2021-05-31,B.1.620,0,0.0,646
South Africa,2021-05-31,Beta,408,63.16,646
South Africa,2021-05-31,Delta,133,20.59,646
South Africa,2021-05-31,Epsilon,0,0.0,646
South Africa,2021-05-31,Eta,3,0.46,646
South Africa,2021-05-31,Gamma,0,0.0,646
South Africa,2021-05-31,Iota,0,0.0,646
South Africa,2021-05-31,Kappa,1,0.15,646
South Africa,2021-05-31,Lambda,0,0.0,646
South Africa,2021-05-31,Mu,0,0.0,646
South Africa,2021-05-31,Omicron,0,0.0,646
South Africa,2021-05-31,S:677H.Robin1,0,0.0,646
South Africa,2021-05-31,S:677P.Pelican,0,0.0,646
South Africa,2021-05-31,others,55,8.52,646
South Africa,2021-05-31,non_who,55,8.52,646
South Africa,2021-06-14,Alpha,56,5.09,1101
South Africa,2021-06-14,B.1.1.277,0,0.0,1101
South Africa,2021-06-14,B.1.1.302,0,0.0,1101
South Africa,2021-06-14,B.1.1.519,0,0.0,1101
South Africa,2021-06-14,B.1.160,0,0.0,1101
South Africa,2021-06-14,B.1.177,0,0.0,1101
South Africa,2021-06-14,B.1.221,0,0.0,1101
South Africa,2021-06-14,B.1.258,0,0.0,1101
South Africa,2021-06-14,B.1.367,0,0.0,1101
South Africa,2021-06-14,B.1.620,0,0.0,1101
South Africa,2021-06-14,Beta,433,39.33,1101
South Africa,2021-06-14,Delta,498,45.23,1101
South Africa,2021-06-14,Epsilon,0,0.0,1101
South Africa,2021-06-14,Eta,0,0.0,1101
South Africa,2021-06-14,Gamma,0,0.0,1101
South Africa,2021-06-14,Iota,0,0.0,1101
South Africa,2021-06-14,Kappa,10,0.91,1101
South Africa,2021-06-14,Lambda,0,0.0,1101
South Africa,2021-06-14,Mu,0,0.0,1101
South Africa,2021-06-14,Omicron,0,0.0,1101
South Africa,2021-06-14,S:677H.Robin1,0,0.0,1101
South Africa,2021-06-14,S:677P.Pelican,0,0.0,1101
South Africa,2021-06-14,others,104,9.44,1101
South Africa,2021-06-14,non_who,104,9.44,1101
South Africa,2021-06-28,Alpha,50,3.01,1661
South Africa,2021-06-28,B.1.1.277,0,0.0,1661
South Africa,2021-06-28,B.1.1.302,0,0.0,1661
South Africa,2021-06-28,B.1.1.519,0,0.0,1661
South Africa,2021-06-28,B.1.160,0,0.0,1661
South Africa,2021-06-28,B.1.177,0,0.0,1661
South Africa,2021-06-28,B.1.221,0,0.0,1661
South Africa,2021-06-28,B.1.258,0,0.0,1661
South Africa,2021-06-28,B.1.367,0,0.0,1661
South Africa,2021-06-28,B.1.620,0,0.0,1661
South Africa,2021-06-28,Beta,187,11.26,1661
South Africa,2021-06-28,Delta,1297,78.09,1661
South Africa,2021-06-28,Epsilon,0,0.0,1661
South Africa,2021-06-28,Eta,0,0.0,1661
South Africa,2021-06-28,Gamma,0,0.0,1661
South Africa,2021-06-28,Iota,0,0.0,1661
South Africa,2021-06-28,Kappa,1,0.06,1661
South Africa,2021-06-28,Lambda,0,0.0,1661
South Africa,2021-06-28,Mu,0,0.0,1661
South Africa,2021-06-28,Omicron,0,0.0,1661
South Africa,2021-06-28,S:677H.Robin1,0,0.0,1661
South Africa,2021-06-28,S:677P.Pelican,0,0.0,1661
South Africa,2021-06-28,others,126,7.58,1661
South Africa,2021-06-28,non_who,126,7.58,1661
South Africa,2021-07-12,Alpha,16,0.72,2226
South Africa,2021-07-12,B.1.1.277,0,0.0,2226
South Africa,2021-07-12,B.1.1.302,0,0.0,2226
South Africa,2021-07-12,B.1.1.519,0,0.0,2226
South Africa,2021-07-12,B.1.160,0,0.0,2226
South Africa,2021-07-12,B.1.177,0,0.0,2226
South Africa,2021-07-12,B.1.221,0,0.0,2226
South Africa,2021-07-12,B.1.258,0,0.0,2226
South Africa,2021-07-12,B.1.367,0,0.0,2226
South Africa,2021-07-12,B.1.620,0,0.0,2226
South Africa,2021-07-12,Beta,101,4.54,2226
South Africa,2021-07-12,Delta,1979,88.9,2226
South Africa,2021-07-12,Epsilon,0,0.0,2226
South Africa,2021-07-12,Eta,0,0.0,2226
South Africa,2021-07-12,Gamma,0,0.0,2226
South Africa,2021-07-12,Iota,0,0.0,2226
South Africa,2021-07-12,Kappa,1,0.04,2226
South Africa,2021-07-12,Lambda,0,0.0,2226
South Africa,2021-07-12,Mu,0,0.0,2226
South Africa,2021-07-12,Omicron,0,0.0,2226
South Africa,2021-07-12,S:677H.Robin1,0,0.0,2226
South Africa,2021-07-12,S:677P.Pelican,0,0.0,2226
South Africa,2021-07-12,others,129,5.8,2226
South Africa,2021-07-12,non_who,129,5.8,2226
South Africa,2021-07-26,Alpha,5,0.3,1667
South Africa,2021-07-26,B.1.1.277,0,0.0,1667
South Africa,2021-07-26,B.1.1.302,0,0.0,1667
South Africa,2021-07-26,B.1.1.519,0,0.0,1667
South Africa,2021-07-26,B.1.160,0,0.0,1667
South Africa,2021-07-26,B.1.177,0,0.0,1667
South Africa,2021-07-26,B.1.221,0,0.0,1667
South Africa,2021-07-26,B.1.258,0,0.0,1667
South Africa,2021-07-26,B.1.367,0,0.0,1667
South Africa,2021-07-26,B.1.620,0,0.0,1667
South Africa,2021-07-26,Beta,24,1.44,1667
South Africa,2021-07-26,Delta,1572,94.3,1667
South Africa,2021-07-26,Epsilon,0,0.0,1667
South Africa,2021-07-26,Eta,0,0.0,1667
South Africa,2021-07-26,Gamma,0,0.0,1667
South Africa,2021-07-26,Iota,0,0.0,1667
South Africa,2021-07-26,Kappa,1,0.06,1667
South Africa,2021-07-26,Lambda,0,0.0,1667
South Africa,2021-07-26,Mu,0,0.0,1667
South Africa,2021-07-26,Omicron,0,0.0,1667
South Africa,2021-07-26,S:677H.Robin1,0,0.0,1667
South Africa,2021-07-26,S:677P.Pelican,0,0.0,1667
South Africa,2021-07-26,others,65,3.9,1667
South Africa,2021-07-26,non_who,65,3.9,1667
South Africa,2021-08-09,Alpha,2,0.12,1601
South Africa,2021-08-09,B.1.1.277,0,0.0,1601
South Africa,2021-08-09,B.1.1.302,0,0.0,1601
South Africa,2021-08-09,B.1.1.519,0,0.0,1601
South Africa,2021-08-09,B.1.160,0,0.0,1601
South Africa,2021-08-09,B.1.177,0,0.0,1601
South Africa,2021-08-09,B.1.221,0,0.0,1601
South Africa,2021-08-09,B.1.258,0,0.0,1601
South Africa,2021-08-09,B.1.367,0,0.0,1601
South Africa,2021-08-09,B.1.620,0,0.0,1601
South Africa,2021-08-09,Beta,14,0.87,1601
South Africa,2021-08-09,Delta,1524,95.19,1601
South Africa,2021-08-09,Epsilon,0,0.0,1601
South Africa,2021-08-09,Eta,0,0.0,1601
South Africa,2021-08-09,Gamma,0,0.0,1601
South Africa,2021-08-09,Iota,0,0.0,1601
South Africa,2021-08-09,Kappa,1,0.06,1601
South Africa,2021-08-09,Lambda,0,0.0,1601
South Africa,2021-08-09,Mu,0,0.0,1601
South Africa,2021-08-09,Omicron,0,0.0,1601
South Africa,2021-08-09,S:677H.Robin1,0,0.0,1601
South Africa,2021-08-09,S:677P.Pelican,0,0.0,1601
South Africa,2021-08-09,others,60,3.76,1601
South Africa,2021-08-09,non_who,60,3.76,1601
South Africa,2021-08-23,Alpha,0,0.0,1242
South Africa,2021-08-23,B.1.1.277,0,0.0,1242
South Africa,2021-08-23,B.1.1.302,0,0.0,1242
South Africa,2021-08-23,B.1.1.519,0,0.0,1242
South Africa,2021-08-23,B.1.160,0,0.0,1242
South Africa,2021-08-23,B.1.177,0,0.0,1242
South Africa,2021-08-23,B.1.221,0,0.0,1242
South Africa,2021-08-23,B.1.258,0,0.0,1242
South Africa,2021-08-23,B.1.367,0,0.0,1242
South Africa,2021-08-23,B.1.620,0,0.0,1242
South Africa,2021-08-23,Beta,3,0.24,1242
South Africa,2021-08-23,Delta,1212,97.58,1242
South Africa,2021-08-23,Epsilon,0,0.0,1242
South Africa,2021-08-23,Eta,0,0.0,1242
South Africa,2021-08-23,Gamma,0,0.0,1242
South Africa,2021-08-23,Iota,0,0.0,1242
South Africa,2021-08-23,Kappa,0,0.0,1242
South Africa,2021-08-23,Lambda,0,0.0,1242
South Africa,2021-08-23,Mu,0,0.0,1242
South Africa,2021-08-23,Omicron,0,0.0,1242
South Africa,2021-08-23,S:677H.Robin1,0,0.0,1242
South Africa,2021-08-23,S:677P.Pelican,0,0.0,1242
South Africa,2021-08-23,others,27,2.18,1242
South Africa,2021-08-23,non_who,27,2.18,1242
South Africa,2021-09-06,Alpha,2,0.16,1269
South Africa,2021-09-06,B.1.1.277,0,0.0,1269
South Africa,2021-09-06,B.1.1.302,0,0.0,1269
South Africa,2021-09-06,B.1.1.519,0,0.0,1269
South Africa,2021-09-06,B.1.160,0,0.0,1269
South Africa,2021-09-06,B.1.177,0,0.0,1269
South Africa,2021-09-06,B.1.221,0,0.0,1269
South Africa,2021-09-06,B.1.258,0,0.0,1269
South Africa,2021-09-06,B.1.367,0,0.0,1269
South Africa,2021-09-06,B.1.620,0,0.0,1269
South Africa,2021-09-06,Beta,6,0.47,1269
South Africa,2021-09-06,Delta,1231,97.01,1269
South Africa,2021-09-06,Epsilon,0,0.0,1269
South Africa,2021-09-06,Eta,0,0.0,1269
South Africa,2021-09-06,Gamma,0,0.0,1269
South Africa,2021-09-06,Iota,0,0.0,1269
South Africa,2021-09-06,Kappa,0,0.0,1269
South Africa,2021-09-06,Lambda,0,0.0,1269
South Africa,2021-09-06,Mu,0,0.0,1269
South Africa,2021-09-06,Omicron,0,0.0,1269
South Africa,2021-09-06,S:677H.Robin1,0,0.0,1269
South Africa,2021-09-06,S:677P.Pelican,0,0.0,1269
South Africa,2021-09-06,others,30,2.36,1269
South Africa,2021-09-06,non_who,30,2.36,1269
South Africa,2021-09-20,Alpha,0,0.0,925
South Africa,2021-09-20,B.1.1.277,0,0.0,925
South Africa,2021-09-20,B.1.1.302,0,0.0,925
South Africa,2021-09-20,B.1.1.519,0,0.0,925
South Africa,2021-09-20,B.1.160,0,0.0,925
South Africa,2021-09-20,B.1.177,0,0.0,925
South Africa,2021-09-20,B.1.221,0,0.0,925
South Africa,2021-09-20,B.1.258,0,0.0,925
South Africa,2021-09-20,B.1.367,0,0.0,925
South Africa,2021-09-20,B.1.620,0,0.0,925
South Africa,2021-09-20,Beta,0,0.0,925
South Africa,2021-09-20,Delta,886,95.78,925
South Africa,2021-09-20,Epsilon,0,0.0,925
South Africa,2021-09-20,Eta,0,0.0,925
South Africa,2021-09-20,Gamma,0,0.0,925
South Africa,2021-09-20,Iota,0,0.0,925
South Africa,2021-09-20,Kappa,0,0.0,925
South Africa,2021-09-20,Lambda,0,0.0,925
South Africa,2021-09-20,Mu,0,0.0,925
South Africa,2021-09-20,Omicron,0,0.0,925
South Africa,2021-09-20,S:677H.Robin1,0,0.0,925
South Africa,2021-09-20,S:677P.Pelican,0,0.0,925
South Africa,2021-09-20,others,39,4.22,925
South Africa,2021-09-20,non_who,39,4.22,925
South Africa,2021-10-04,Alpha,0,0.0,522
South Africa,2021-10-04,B.1.1.277,0,0.0,522
South Africa,2021-10-04,B.1.1.302,0,0.0,522
South Africa,2021-10-04,B.1.1.519,0,0.0,522
South Africa,2021-10-04,B.1.160,0,0.0,522
South Africa,2021-10-04,B.1.177,0,0.0,522
South Africa,2021-10-04,B.1.221,0,0.0,522
South Africa,2021-10-04,B.1.258,0,0.0,522
South Africa,2021-10-04,B.1.367,0,0.0,522
South Africa,2021-10-04,B.1.620,0,0.0,522
South Africa,2021-10-04,Beta,6,1.15,522
South Africa,2021-10-04,Delta,487,93.3,522
South Africa,2021-10-04,Epsilon,0,0.0,522
South Africa,2021-10-04,Eta,0,0.0,522
South Africa,2021-10-04,Gamma,0,0.0,522
South Africa,2021-10-04,Iota,0,0.0,522
South Africa,2021-10-04,Kappa,0,0.0,522
South Africa,2021-10-04,Lambda,0,0.0,522
South Africa,2021-10-04,Mu,0,0.0,522
South Africa,2021-10-04,Omicron,0,0.0,522
South Africa,2021-10-04,S:677H.Robin1,0,0.0,522
South Africa,2021-10-04,S:677P.Pelican,0,0.0,522
South Africa,2021-10-04,others,29,5.55,522
South Africa,2021-10-04,non_who,29,5.55,522
South Africa,2021-10-18,Alpha,0,0.0,453
South Africa,2021-10-18,B.1.1.277,0,0.0,453
South Africa,2021-10-18,B.1.1.302,0,0.0,453
South Africa,2021-10-18,B.1.1.519,0,0.0,453
South Africa,2021-10-18,B.1.160,0,0.0,453
South Africa,2021-10-18,B.1.177,0,0.0,453
South Africa,2021-10-18,B.1.221,0,0.0,453
South Africa,2021-10-18,B.1.258,0,0.0,453
South Africa,2021-10-18,B.1.367,0,0.0,453
South Africa,2021-10-18,B.1.620,0,0.0,453
South Africa,2021-10-18,Beta,1,0.22,453
South Africa,2021-10-18,Delta,424,93.6,453
South Africa,2021-10-18,Epsilon,0,0.0,453
South Africa,2021-10-18,Eta,0,0.0,453
South Africa,2021-10-18,Gamma,0,0.0,453
South Africa,2021-10-18,Iota,0,0.0,453
South Africa,2021-10-18,Kappa,0,0.0,453
South Africa,2021-10-18,Lambda,0,0.0,453
South Africa,2021-10-18,Mu,0,0.0,453
South Africa,2021-10-18,Omicron,0,0.0,453
South Africa,2021-10-18,S:677H.Robin1,0,0.0,453
South Africa,2021-10-18,S:677P.Pelican,0,0.0,453
South Africa,2021-10-18,others,28,6.18,453
South Africa,2021-10-18,non_who,28,6.18,453
South Africa,2021-11-01,Alpha,0,0.0,209
South Africa,2021-11-01,B.1.1.277,0,0.0,209
South Africa,2021-11-01,B.1.1.302,0,0.0,209
South Africa,2021-11-01,B.1.1.519,0,0.0,209
South Africa,2021-11-01,B.1.160,0,0.0,209
South Africa,2021-11-01,B.1.177,0,0.0,209
South Africa,2021-11-01,B.1.221,0,0.0,209
South Africa,2021-11-01,B.1.258,0,0.0,209
South Africa,2021-11-01,B.1.367,0,0.0,209
South Africa,2021-11-01,B.1.620,0,0.0,209
South Africa,2021-11-01,Beta,0,0.0,209
South Africa,2021-11-01,Delta,200,95.69,209
South Africa,2021-11-01,Epsilon,0,0.0,209
South Africa,2021-11-01,Eta,0,0.0,209
South Africa,2021-11-01,Gamma,0,0.0,209
South Africa,2021-11-01,Iota,0,0.0,209
South Africa,2021-11-01,Kappa,0,0.0,209
South Africa,2021-11-01,Lambda,0,0.0,209
South Africa,2021-11-01,Mu,0,0.0,209
South Africa,2021-11-01,Omicron,1,0.48,209
South Africa,2021-11-01,S:677H.Robin1,0,0.0,209
South Africa,2021-11-01,S:677P.Pelican,0,0.0,209
South Africa,2021-11-01,others,8,3.83,209
South Africa,2021-11-01,non_who,8,3.83,209
South Africa,2021-11-15,Alpha,0,0.0,116
South Africa,2021-11-15,B.1.1.277,0,0.0,116
South Africa,2021-11-15,B.1.1.302,0,0.0,116
South Africa,2021-11-15,B.1.1.519,0,0.0,116
South Africa,2021-11-15,B.1.160,0,0.0,116
South Africa,2021-11-15,B.1.177,0,0.0,116
South Africa,2021-11-15,B.1.221,0,0.0,116
South Africa,2021-11-15,B.1.258,0,0.0,116
South Africa,2021-11-15,B.1.367,0,0.0,116
South Africa,2021-11-15,B.1.620,0,0.0,116
South Africa,2021-11-15,Beta,3,2.59,116
South Africa,2021-11-15,Delta,79,68.1,116
South Africa,2021-11-15,Epsilon,0,0.0,116
South Africa,2021-11-15,Eta,0,0.0,116
South Africa,2021-11-15,Gamma,0,0.0,116
South Africa,2021-11-15,Iota,0,0.0,116
South Africa,2021-11-15,Kappa,0,0.0,116
South Africa,2021-11-15,Lambda,0,0.0,116
South Africa,2021-11-15,Mu,0,0.0,116
South Africa,2021-11-15,Omicron,25,21.55,116
South Africa,2021-11-15,S:677H.Robin1,0,0.0,116
South Africa,2021-11-15,S:677P.Pelican,0,0.0,116
South Africa,2021-11-15,others,9,7.76,116
South Africa,2021-11-15,non_who,9,7.76,116
South Africa,2021-11-29,Alpha,0,0.0,829
South Africa,2021-11-29,B.1.1.277,0,0.0,829
South Africa,2021-11-29,B.1.1.302,0,0.0,829
South Africa,2021-11-29,B.1.1.519,0,0.0,829
South Africa,2021-11-29,B.1.160,0,0.0,829
South Africa,2021-11-29,B.1.177,0,0.0,829
South Africa,2021-11-29,B.1.221,0,0.0,829
South Africa,2021-11-29,B.1.258,0,0.0,829
South Africa,2021-11-29,B.1.367,0,0.0,829
South Africa,2021-11-29,B.1.620,0,0.0,829
South Africa,2021-11-29,Beta,1,0.12,829
South Africa,2021-11-29,Delta,103,12.42,829
South Africa,2021-11-29,Epsilon,0,0.0,829
South Africa,2021-11-29,Eta,0,0.0,829
South Africa,2021-11-29,Gamma,0,0.0,829
South Africa,2021-11-29,Iota,0,0.0,829
South Africa,2021-11-29,Kappa,0,0.0,829
South Africa,2021-11-29,Lambda,0,0.0,829
South Africa,2021-11-29,Mu,0,0.0,829
South Africa,2021-11-29,Omicron,710,85.65,829
South Africa,2021-11-29,S:677H.Robin1,0,0.0,829
South Africa,2021-11-29,S:677P.Pelican,0,0.0,829
South Africa,2021-11-29,others,15,1.81,829
South Africa,2021-11-29,non_who,15,1.81,829
South Africa,2021-12-13,Alpha,0,0.0,1121
South Africa,2021-12-13,B.1.1.277,0,0.0,1121
South Africa,2021-12-13,B.1.1.302,0,0.0,1121
South Africa,2021-12-13,B.1.1.519,0,0.0,1121
South Africa,2021-12-13,B.1.160,0,0.0,1121
South Africa,2021-12-13,B.1.177,0,0.0,1121
South Africa,2021-12-13,B.1.221,0,0.0,1121
South Africa,2021-12-13,B.1.258,0,0.0,1121
South Africa,2021-12-13,B.1.367,0,0.0,1121
South Africa,2021-12-13,B.1.620,0,0.0,1121
South Africa,2021-12-13,Beta,2,0.18,1121
South Africa,2021-12-13,Delta,14,1.25,1121
South Africa,2021-12-13,Epsilon,0,0.0,1121
South Africa,2021-12-13,Eta,0,0.0,1121
South Africa,2021-12-13,Gamma,0,0.0,1121
South Africa,2021-12-13,Iota,0,0.0,1121
South Africa,2021-12-13,Kappa,0,0.0,1121
South Africa,2021-12-13,Lambda,0,0.0,1121
South Africa,2021-12-13,Mu,0,0.0,1121
South Africa,2021-12-13,Omicron,1075,95.9,1121
South Africa,2021-12-13,S:677H.Robin1,0,0.0,1121
South Africa,2021-12-13,S:677P.Pelican,0,0.0,1121
South Africa,2021-12-13,others,30,2.67,1121
South Africa,2021-12-13,non_who,30,2.67,1121
South Africa,2021-12-27,Alpha,0,0.0,65
South Africa,2021-12-27,B.1.1.277,0,0.0,65
South Africa,2021-12-27,B.1.1.302,0,0.0,65
South Africa,2021-12-27,B.1.1.519,0,0.0,65
South Africa,2021-12-27,B.1.160,0,0.0,65
South Africa,2021-12-27,B.1.177,0,0.0,65
South Africa,2021-12-27,B.1.221,0,0.0,65
South Africa,2021-12-27,B.1.258,0,0.0,65
South Africa,2021-12-27,B.1.367,0,0.0,65
South Africa,2021-12-27,B.1.620,0,0.0,65
South Africa,2021-12-27,Beta,0,0.0,65
